Committee	CommitteeName	AddDate	AreaRegion	ParentName	ComemID	ContactID	ContactName	CompanyName	ContactAddrID	ContactAddress1	ContactAddress2	ContactCity	ContactState	ContactZip	ContactCountry	ContactPhone	MeetingID	Room	Closed	WheelChr	Day	Time	Language1	Language2	Language3	LocationId	Place	Address	City	LocBorough	State	Zip	Country	Directions	Institutional	Format1	Format2	Format3	Format4	Format5	Delete	LastChanged	longitude	latitude	ContactGP
G00167427	Stairway to Recovery Group	9/21/06	AR61623	South East Missouri Area (SEMO)	210438												260398		OPEN	FALSE	Tuesday	1900				209764	Old Convent Building	815 North Caruthers Avenue	Cape Girardeau		MO	63701-4516	USA		FALSE	DISC						8/11/11	-89.5435156	37.3161576	
G00167427	Stairway to Recovery Group	9/21/06	AR61623	South East Missouri Area (SEMO)	210438												260399		OPEN	FALSE	Thursday	1900				209764	Old Convent Building	815 North Caruthers Avenue	Cape Girardeau		MO	63701-4516	USA		FALSE	BT						8/11/11	-89.5435156	37.3161576	
G00167427	Stairway to Recovery Group	9/21/06	AR61623	South East Missouri Area (SEMO)	210438												263863		OPEN	FALSE	Saturday	1900				209764	Old Convent Building	815 North Caruthers Avenue	Cape Girardeau		MO	63701-4516	USA		FALSE	DISC						8/11/11	-89.5435156	37.3161576	
G00006995	Just for Today Group	11/18/99	AR61623	South East Missouri Area (SEMO)	24145												219382		CLOSED	TRUE	Tuesday	2000				178288	Dexter Community Center	208 East Sayre Street	Dexter		MO	63841-1242	USA		FALSE	STEP						3/10/11	-89.955034	36.8058679	
G00104722	Letting Go Group	12/11/02	AR61623	South East Missouri Area (SEMO)	118488												244398		CLOSED	TRUE	Tuesday	2000				178288	Dexter Community Center	208 East Sayre Street	Dexter		MO	63841-1242	USA		FALSE	TOP						3/10/11	-89.955034	36.8058679	
G00178842	Stoddard County Serenity Group	2/12/07	AR61623	South East Missouri Area (SEMO)	272970												262755		CLOSED	FALSE	Friday	1800				199879	First Church Of The Nazarene	714 East Stoddard Street	Dexter		MO	63841-1348	USA		FALSE	VAR						10/15/12	-89.9483957	36.7927862	
G00104722	Letting Go Group	12/11/02	AR61623	South East Missouri Area (SEMO)	118488												244399		OPEN	TRUE	Friday	2000				178288	Dexter Community Center	208 East Sayre Street	Dexter		MO	63841-1242	USA		FALSE	TOP						3/10/11	-89.955034	36.8058679	
G00052488	Doniphan Group	4/11/00	AR61623	South East Missouri Area (SEMO)	44541												245334		OPEN	FALSE	Tuesday	1900				191452	House	406 Elm Street	Doniphan		MO	63935	USA		FALSE	TOP						3/1/03	-90.8208206	36.6199881	
G00052488	Doniphan Group	4/11/00	AR61623	South East Missouri Area (SEMO)	44541												245335		OPEN	FALSE	Saturday	1900				191452	House	406 Elm Street	Doniphan		MO	63935	USA		FALSE	TOP						3/1/03	-90.8208206	36.6199881	
G00019100	Freedom Group	11/18/99	AR61623	South East Missouri Area (SEMO)	31630												302300		OPEN	TRUE	Sunday	1000				219826	Jones Memorial Park	West 9th Street	Kennett	Dunklin County	MO	63857	USA		FALSE	BEG	JFT					9/15/15	-90.0576909	36.2292769	
G00193536	We Have Hope Not Dope Group	9/28/07	AR61623	South East Missouri Area (SEMO)	221888												265722		OPEN	FALSE	Saturday	1200				195254	Old Kennett Bank	115 Saint Francis Street	Kennett		MO	63857-1958	USA	Located in the Old Bank of Kennett	FALSE							8/18/09	-90.0570147	36.2366613	
G00012707	New Way Group	11/18/99	AR61623	South East Missouri Area (SEMO)	286496												225460		OPEN	TRUE	Tuesday	2000				213584	12-Step Group	506 East Pine Street	Poplar Bluff		MO	63901-5406	USA		FALSE							11/11/13	-90.384398	36.7578131	
G00261834	Yesterday's Tomorrow Group	11/8/11	AR61623	South East Missouri Area (SEMO)	261833												283352		CLOSED	TRUE	Tuesday	2000				205561	Unity Group Clubhouse	402 Poplar Street	Poplar Bluff		MO	63901-5858	USA		FALSE	DISC	SMOK					1/10/12	-90.3941241	36.7556564	
G00012707	New Way Group	11/18/99	AR61623	South East Missouri Area (SEMO)	286496												225458	Last Saturday Eating Meeting	OPEN	TRUE	Saturday	2000				213584	12-Step Group	506 East Pine Street	Poplar Bluff		MO	63901-5406	USA		FALSE	CAN						11/11/13	-90.384398	36.7578131	
G00218649	Looking Ahead Group	5/12/09	AR61623	South East Missouri Area (SEMO)	218648												273939	Basement	OPEN	TRUE	Tuesday	1900				205322	Trinity Baptist Church	500 Mulberry Street	Saint Mary		MO	63673-9310	USA		FALSE	VAR						5/12/09	-89.9466653	37.8707964	
G00090657	New Way Of Life Group	3/1/02	AR61623	South East Missouri Area (SEMO)	90501												7029	Side Door Entrance	OPEN	TRUE	Sunday	1900				215316	University Outreach & Extension Center	255 Market Street	Sainte Genevieve		MO	63670-1635	USA		FALSE	DISC						9/30/14	-90.045325	37.978831	
G00013425	Lake of Recovery Group	11/18/99	AR61623	South East Missouri Area (SEMO)	24145												228066		CLOSED	TRUE	Monday	2000				180094	Civic Center	Highway D	Wappapello		MO	63966	USA		FALSE	DISC						4/20/00	-90.3183792	36.9751732	
G00019717	HIV & People Group	11/18/99	AR61625	Southwest Missouri Area	36936												0			FALSE		 				0									FALSE							11/18/99			
G00052823	Marshfield Group	5/24/00	AR61625	Southwest Missouri Area	44988												0			FALSE		 				0									FALSE							12/15/03			
G00052930	Freedom For Growth Group	6/9/00	AR61625	Southwest Missouri Area	53961												0			FALSE		 				0									FALSE							5/28/14			
G00099142	Been There & Back Group	7/29/02	AR61625	Southwest Missouri Area	88014												0			FALSE		 				0									FALSE							5/27/04			
G00105444	Lexington Group	12/30/02	AR61625	Southwest Missouri Area	114331												0			FALSE		 				0									FALSE							12/30/02			
G00110256	Restoration Group	4/11/03	AR61625	Southwest Missouri Area	110257												0			FALSE		 				0									FALSE							4/11/03			
G00115063	Free 2 Be Group	8/11/03	AR61625	Southwest Missouri Area	115065												0			FALSE		 				0									FALSE							8/11/03			
G00136869	Carry the Message Group	3/18/05	AR61625	Southwest Missouri Area													0			FALSE		 				0									FALSE							6/12/07			
G00139012	Done Spunners Group	4/25/05	AR61625	Southwest Missouri Area	137541												0			FALSE		 				0									FALSE							4/25/05			
G00163603	Bare-Naked Serenity Group	7/26/06	AR61625	Southwest Missouri Area	163604												0			FALSE		 				0									FALSE							5/9/14			
G00164023	One Last Shot Group	8/4/06	AR61625	Southwest Missouri Area	148646												0			FALSE		 				0									FALSE							8/4/06			
G00202907	Surrender Group	4/4/08	AR61625	Southwest Missouri Area	202906												0			FALSE		 				0									FALSE							4/4/08			
G00005502	Lebanon Group	11/18/99	AR61625	Southwest Missouri Area	44988												0			FALSE		 				0									FALSE							10/23/06			
G00006061	Steppin' Up Group	11/18/99	AR61625	Southwest Missouri Area	40770												0			FALSE		 				0									FALSE							11/18/99			
G00006802	Clean Start Group	11/18/99	AR61625	Southwest Missouri Area	44988												0			FALSE		 				0									FALSE							11/18/99			
G00008488	Road to Recovery Group	11/18/99	AR61625	Southwest Missouri Area	27654												0			FALSE		 				0									FALSE							11/18/99			
G00010235	Renaissance Group	11/18/99	AR61625	Southwest Missouri Area	44988												0			FALSE		 				0									FALSE							11/18/99			
G00016755	Freedom Group	11/18/99	AR61625	Southwest Missouri Area	39589												0			FALSE		 				0									FALSE							11/18/99			
G00316590	Quest of Recovery Group	8/5/15	AR61625	Southwest Missouri Area	307964												301922	Community room	OPEN	TRUE	Thursday	2000				219658	Aurora Public Library	202 South Jefferson Avenue	Aurora		MO	65605-1608	USA		FALSE	BEG	BT	JFT	Y	CW		8/5/15	-93.7194809	36.9740453	
G00204030	Booger County Serenity Group	5/4/08	AR61625	Southwest Missouri Area	204029												268318		OPEN	FALSE	Thursday	1900				212403	New Hope Freewill Baptist Church	205 Northeast 14th Avenue	Ava		MO	65608	USA		FALSE							9/17/12	-92.6570806	36.9632215	
G00157957	Battlefield Group	3/23/06	AR61625	Southwest Missouri Area	157961												258277		CLOSED	FALSE	Monday	2000				197790	Community Building	3rd Street	Battlefield		MO	65619	USA	Under Water Tower	FALSE							8/8/06	-93.3732012	37.1157212	
G00017401	Bolivar Group	11/18/99	AR61625	Southwest Missouri Area	272895												287948		OPEN	TRUE	Wednesday	1900				212454	Saint Albans Episcopal Church	201 South Killingsworth Avenue	Bolivar		MO	65613	USA		FALSE							9/26/12	-93.4359159	37.609669	
G00303344	Spiritual Growth Group	6/9/14	AR61625	Southwest Missouri Area	303343												294655		OPEN	TRUE	Sunday	1400				215951	Building	1050 West Blaine Street	Buffalo		MO	65622-7409	USA	Next door to Fluffy Puppy-same building-sign in window 30 minutes before/after meeting	FALSE	DISC	CW					3/4/15	-93.0924093	37.6439289	
G00303344	Spiritual Growth Group	6/9/14	AR61625	Southwest Missouri Area	303343												294656		OPEN	TRUE	Monday	1800				215951	Building	1050 West Blaine Street	Buffalo		MO	65622-7409	USA	Next door to Fluffy Puppy-same building-sign in window 30 minutes before/after meeting	FALSE	DISC	CW					3/4/15	-93.0924093	37.6439289	
G00303344	Spiritual Growth Group	6/9/14	AR61625	Southwest Missouri Area	303343												294657		OPEN	TRUE	Wednesday	1200				215951	Building	1050 West Blaine Street	Buffalo		MO	65622-7409	USA	Next door to Fluffy Puppy-same building-sign in window 30 minutes before/after meeting	FALSE	BT	CW					3/4/15	-93.0924093	37.6439289	
G00110287	Steps to Recovery Group	4/12/03	AR61625	Southwest Missouri Area	152865												257247		CLOSED	TRUE	Monday	1900				200845	Saint Mark's Church	117 North Oak Crest Drive	Houston		MO	65483	USA		FALSE	DISC						6/12/12	-91.956825	37.3204286	
G00110287	Steps to Recovery Group	4/12/03	AR61625	Southwest Missouri Area	152865												264943		OPEN	TRUE	Friday	1900				200845	Saint Mark's Church	117 North Oak Crest Drive	Houston		MO	65483	USA		FALSE	TOP						6/12/12	-91.956825	37.3204286	
G00285148	Breaking the Chains Group	4/10/13	AR61625	Southwest Missouri Area	282524												289979	Basement	OPEN	TRUE	Wednesday	1800				213452	Memorial Hall	1104 Broadway Street	Lamar		MO	64759-1759	USA		FALSE	DISC						4/10/13	-94.2760764	37.4943084	
G00091981	Here & Now Group	3/25/02	AR61625	Southwest Missouri Area	201269												7290	First door at top of stairs.	CLOSED	FALSE	Sunday	1830				4383	First United Methodist Church	300 North Madison Avenue	Lebanon		MO	65536-2977	USA		FALSE	DISC						1/16/14	-92.6671287	37.6815678	
G00091981	Here & Now Group	3/25/02	AR61625	Southwest Missouri Area	201269												7291	First door at top of stairs.	CLOSED	FALSE	Wednesday	1830				4383	First United Methodist Church	300 North Madison Avenue	Lebanon		MO	65536-2977	USA		FALSE	DISC						1/16/14	-92.6671287	37.6815678	
G00091981	Here & Now Group	3/25/02	AR61625	Southwest Missouri Area	201269												7292	First door at top of stairs.	CLOSED	FALSE	Friday	1200				4383	First United Methodist Church	300 North Madison Avenue	Lebanon		MO	65536-2977	USA		FALSE	DISC						1/16/14	-92.6671287	37.6815678	
G00091981	Here & Now Group	3/25/02	AR61625	Southwest Missouri Area	201269												7293	First door at top of stairs	CLOSED	FALSE	Saturday	1200				4383	First United Methodist Church	300 North Madison Avenue	Lebanon		MO	65536-2977	USA		FALSE	DISC						1/16/14	-92.6671287	37.6815678	
G00251423	Vision of Hope Group	3/25/11	AR61625	Southwest Missouri Area	199621												281506	West Entrance	OPEN	TRUE	Thursday	2000				209093	Monett Community Church	400 4th Street	Monett		MO	65708-2015	USA	Use west entrance	FALSE	BT						12/19/13	-93.9240857	36.9227686	
G00211537	We Do Recover Group	10/29/08	AR61625	Southwest Missouri Area	114427												271232	go in side door 1st room on right	OPEN	TRUE	Sunday	1900				204008	Countryside Christian Church	3350 West Jackson Road	Nixa		MO	65714-7799	USA	on Hwy 14 across Ozarks Technical Community College - Rich Woods Campus; Between Ozark & Nixa	FALSE	LIT	CW					12/9/15	-93.2562951	37.0352902	
G00211537	We Do Recover Group	10/29/08	AR61625	Southwest Missouri Area	114427												271233		OPEN	FALSE	Friday	2000				204008	Countryside Christian Church	3350 West Jackson Road	Nixa		MO	65714-7799	USA	on Hwy 14 across Ozarks Technical Community College - Rich Woods Campus; Between Ozark & Nixa	FALSE							12/9/15	-93.2562951	37.0352902	
G00229686	Unspun Group	4/5/10	AR61625	Southwest Missouri Area	229682												277723		OPEN	TRUE	Thursday	1930				206958	Osceola Community Church	WW Highway	Osceola		MO	64776	USA		FALSE	DISC	SPK	STEP				2/2/11	-93.691738	37.99839	
G00018778	Rock Bottom Group	11/18/99	AR61625	Southwest Missouri Area	83452												5612		OPEN	FALSE	Monday	2000				3345	Immaculate Conception Church	404 South 1st	Owensville	Gasconade County	MO	65066	USA		FALSE							10/4/07	-91.500469	38.3439371	
G00185661	Republic Serenity Group	5/22/07	AR61625	Southwest Missouri Area	44988												264418		OPEN	FALSE	Wednesday	2000				181952	Hood United Methodist Church	139 North Walnut Avenue	Republic		MO	65738	USA	Side Entrance.	FALSE							5/22/07	-93.482192	37.1197	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302030		OPEN	TRUE	Sunday	800				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												298319		OPEN	FALSE	Sunday	1200				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	DISC						3/24/15	-93.30029	37.2295469	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302031		OPEN	TRUE	Sunday	1600				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00175360	Strictly Recovery Group	12/22/06	AR61625	Southwest Missouri Area	175053												261950		CLOSED	TRUE	Sunday	1930				202366	Parish House 	110 North Main Street 	Springfield		MO	65802	USA		FALSE	SPK	DISC					4/3/08	-93.4282252	37.3050231	
G00170171	Addicts R Us Group	10/24/06	AR61625	Southwest Missouri Area	218498												260858		OPEN	TRUE	Sunday	2000				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	TOP	SMOK					3/24/15	-93.30029	37.2295469	
G00010233	High on Life Group	11/18/99	AR61625	Southwest Missouri Area	41507												218965		CLOSED	TRUE	Sunday	2000				3108	Schweitzer United Methodist Church	2747 East Sunshine Street	Springfield		MO	65804-2046	USA		FALSE	DISC						10/31/13	-93.240441	37.181464	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302032		OPEN	TRUE	Monday	800				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00277310	Recipe For Change Group	12/27/12	AR61625	Southwest Missouri Area	273669												288859	Community Room	OPEN	TRUE	Monday	1200				212857	Broadway United Methodist Church	545 South Broadway Avenue	Springfield		MO	65806-1739	USA		FALSE	DISC						12/27/12	-93.303826	37.204477	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												298320		OPEN	FALSE	Monday	1200				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	DISC						3/24/15	-93.30029	37.2295469	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302033		OPEN	TRUE	Monday	1600				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00202923	Road To Life Group	4/4/08	AR61625	Southwest Missouri Area	202922												268067		OPEN	TRUE	Monday	1830				202391	Parkview Christian Church	1358 South Campbell Avenue	Springfield		MO	65807-1445	USA	North East Entrance of church's multi-purpose building across from Parkview Highschool 	FALSE	STEP						5/28/14	-93.2947088	37.1900271	
G00004036	Lie is Dead Group	11/18/99	AR61625	Southwest Missouri Area	44988												260257	Dining Room	CLOSED	TRUE	Monday	2000				196321	United Methodist Church	1232 East Dale Street	Springfield		MO	65803-4065	USA		FALSE	DISC	TOP					5/5/10	-93.273462	37.234522	
G00293395	Fireside Chat Group	8/22/13	AR61625	Southwest Missouri Area	293394												291051		OPEN	FALSE	Monday	2100				213940	GLO Community Center	518 East Commercial Street	Springfield		MO	65803-2946	USA		FALSE	DISC	SPK					8/22/13	-93.286438	37.229718	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302034		OPEN	TRUE	Tuesday	800				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00277310	Recipe For Change Group	12/27/12	AR61625	Southwest Missouri Area	273669												288860	Community Room	OPEN	TRUE	Tuesday	1200				212857	Broadway United Methodist Church	545 South Broadway Avenue	Springfield		MO	65806-1739	USA		FALSE	DISC						12/27/12	-93.303826	37.204477	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												298321		OPEN	FALSE	Tuesday	1200				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	DISC						3/24/15	-93.30029	37.2295469	
G00115066	Nooner's Group	8/11/03	AR61625	Southwest Missouri Area	115067												247126		OPEN	TRUE	Tuesday	1200				195294	Fellowship Club	2559 West Grand Street	Springfield		MO	65802-4902	USA		FALSE	TOP	DISC					10/22/13	-93.328496	37.1977339	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302035		OPEN	TRUE	Tuesday	1600				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00145118	Northside Recovery Group	7/21/05	AR61625	Southwest Missouri Area	145120												255221		OPEN	TRUE	Tuesday	1830				196321	United Methodist Church	1232 East Dale Street	Springfield		MO	65803-4065	USA		FALSE	TOP	DISC					5/5/10	-93.273462	37.234522	
G00202923	Road To Life Group	4/4/08	AR61625	Southwest Missouri Area	202922												268068		OPEN	TRUE	Tuesday	1900				202391	Parkview Christian Church	1358 South Campbell Avenue	Springfield		MO	65807-1445	USA	North East Entrance of church's multi-purpose building across from Parkview Highschool 	FALSE	DISC						5/28/14	-93.2947088	37.1900271	
G00170171	Addicts R Us Group	10/24/06	AR61625	Southwest Missouri Area	218498												267995		OPEN	TRUE	Tuesday	2000				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	TOP	SMOK					3/24/15	-93.30029	37.2295469	
G00010234	Positive Growth Group	11/18/99	AR61625	Southwest Missouri Area	192163												265478	Choir Room	CLOSED	TRUE	Tuesday	2000				201119	Messiah Lutheran Church	925 East Seminole Street	Springfield		MO	65807-3037	USA		FALSE	BT						10/31/13	-93.2830205	37.1747937	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302036		OPEN	TRUE	Wednesday	800				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00277310	Recipe For Change Group	12/27/12	AR61625	Southwest Missouri Area	273669												288861	Community Room	OPEN	TRUE	Wednesday	1200				212857	Broadway United Methodist Church	545 South Broadway Avenue	Springfield		MO	65806-1739	USA		FALSE	DISC						12/27/12	-93.303826	37.204477	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												298322		OPEN	FALSE	Wednesday	1200				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	DISC						3/24/15	-93.30029	37.2295469	
G00010236	Survivors Group	11/18/99	AR61625	Southwest Missouri Area	110623												218971		CLOSED	TRUE	Wednesday	1200				198532	Asbury United Methodist Church	1500 South Campbell Avenue	Springfield		MO	65807-1804	USA		FALSE	DISC	TOP					5/5/10	-93.293713	37.187464	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302037		OPEN	TRUE	Wednesday	1600				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00170171	Addicts R Us Group	10/24/06	AR61625	Southwest Missouri Area	218498												278022		OPEN	TRUE	Wednesday	2000				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	BT	SMOK					3/24/15	-93.30029	37.2295469	
G00010233	High on Life Group	11/18/99	AR61625	Southwest Missouri Area	41507												5144		CLOSED	TRUE	Wednesday	2000				3108	Schweitzer United Methodist Church	2747 East Sunshine Street	Springfield		MO	65804-2046	USA		FALSE	DISC						10/31/13	-93.240441	37.181464	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302038		OPEN	TRUE	Thursday	800				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00277310	Recipe For Change Group	12/27/12	AR61625	Southwest Missouri Area	273669												288862	Community Room	OPEN	TRUE	Thursday	1200				212857	Broadway United Methodist Church	545 South Broadway Avenue	Springfield		MO	65806-1739	USA		FALSE	DISC						12/27/12	-93.303826	37.204477	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												298323		OPEN	FALSE	Thursday	1200				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	DISC						3/24/15	-93.30029	37.2295469	
G00115066	Nooner's Group	8/11/03	AR61625	Southwest Missouri Area	115067												247127		OPEN	TRUE	Thursday	1200				195294	Fellowship Club	2559 West Grand Street	Springfield		MO	65802-4902	USA		FALSE	DISC	TOP					10/22/13	-93.328496	37.1977339	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302039		OPEN	TRUE	Thursday	1600				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00145118	Northside Recovery Group	7/21/05	AR61625	Southwest Missouri Area	145120												255222		OPEN	TRUE	Thursday	1830				196321	United Methodist Church	1232 East Dale Street	Springfield		MO	65803-4065	USA		FALSE	TOP	DISC					5/5/10	-93.273462	37.234522	
G00202923	Road To Life Group	4/4/08	AR61625	Southwest Missouri Area	202922												268072		OPEN	TRUE	Thursday	1900				202391	Parkview Christian Church	1358 South Campbell Avenue	Springfield		MO	65807-1445	USA	North East Entrance of church's multi-purpose building across from Parkview Highschool 	FALSE							5/28/14	-93.2947088	37.1900271	
G00004036	Lie is Dead Group	11/18/99	AR61625	Southwest Missouri Area	44988												260258	Dining Room	CLOSED	TRUE	Thursday	2000				196321	United Methodist Church	1232 East Dale Street	Springfield		MO	65803-4065	USA		FALSE	BT						5/5/10	-93.273462	37.234522	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302040		OPEN	TRUE	Friday	800				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												298324		OPEN	FALSE	Friday	1200				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	DISC						3/24/15	-93.30029	37.2295469	
G00010236	Survivors Group	11/18/99	AR61625	Southwest Missouri Area	110623												218972		CLOSED	TRUE	Friday	1200				198532	Asbury United Methodist Church	1500 South Campbell Avenue	Springfield		MO	65807-1804	USA		FALSE	DISC	TOP					5/5/10	-93.293713	37.187464	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302041		OPEN	TRUE	Friday	1600				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00202923	Road To Life Group	4/4/08	AR61625	Southwest Missouri Area	202922												268070		OPEN	TRUE	Friday	1600				202391	Parkview Christian Church	1358 South Campbell Avenue	Springfield		MO	65807-1445	USA	North East Entrance of church's multi-purpose building across from Parkview Highschool 	FALSE	DISC						5/28/14	-93.2947088	37.1900271	
G00170171	Addicts R Us Group	10/24/06	AR61625	Southwest Missouri Area	218498												267996		OPEN	TRUE	Friday	2000				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	TOP						3/24/15	-93.30029	37.2295469	
G00010236	Survivors Group	11/18/99	AR61625	Southwest Missouri Area	110623												218973		CLOSED	TRUE	Friday	2000				198532	Asbury United Methodist Church	1500 South Campbell Avenue	Springfield		MO	65807-1804	USA		FALSE	DISC						5/5/10	-93.293713	37.187464	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302042		OPEN	TRUE	Saturday	800				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												298325		OPEN	FALSE	Saturday	1200				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	DISC						3/24/15	-93.30029	37.2295469	
G00115066	Nooner's Group	8/11/03	AR61625	Southwest Missouri Area	115067												247128		OPEN	TRUE	Saturday	1200				195294	Fellowship Club	2559 West Grand Street	Springfield		MO	65802-4902	USA		FALSE	DISC	TOP					10/22/13	-93.328496	37.1977339	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302043		OPEN	TRUE	Saturday	1600				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00202923	Road To Life Group	4/4/08	AR61625	Southwest Missouri Area	202922												268071		OPEN	TRUE	Saturday	1600				202391	Parkview Christian Church	1358 South Campbell Avenue	Springfield		MO	65807-1445	USA	North East Entrance of church's multi-purpose building across from Parkview Highschool 	FALSE	DISC						5/28/14	-93.2947088	37.1900271	
G00021040	Winners Circle Group	11/18/99	AR61625	Southwest Missouri Area	22862												271231		OPEN	FALSE	Saturday	1730				204007		1211 East Cherry Street	Springfield		MO	65802-3426	USA		FALSE							5/5/10	-93.275511	37.203956	
G00312038	Just For Today Group	3/24/15	AR61625	Southwest Missouri Area	312037												302044		OPEN	TRUE	Saturday	2000				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE							8/19/15	-93.30029	37.2295469	
G00010234	Positive Growth Group	11/18/99	AR61625	Southwest Missouri Area	192163												265479	Choir Room	OPEN	TRUE	Saturday	2000				201119	Messiah Lutheran Church	925 East Seminole Street	Springfield		MO	65807-3037	USA		FALSE	DISC						10/31/13	-93.2830205	37.1747937	
G00170171	Addicts R Us Group	10/24/06	AR61625	Southwest Missouri Area	218498												278023		OPEN	TRUE	Saturday	2200				202365	Alano Club	819 West Commercial Street	Springfield		MO	65803-1727	USA		FALSE	TOP	SMOK					3/24/15	-93.30029	37.2295469	
G00008647	Bearing No Name Group	11/18/99	AR61625	Southwest Missouri Area	38427												240564	Private Dining Rm 4	CLOSED	TRUE	Saturday	2200				189513	Saint John's Regional Hospital	1235 East Cherokee Street	Springfield		MO	65804-2203	USA		FALSE	DISC						5/5/10	-93.274092	37.1799869	
G00209934	Thayer Group	9/15/08	AR61625	Southwest Missouri Area	209933												270836	Meeting downstairs in basement.	OPEN	TRUE	Saturday	2000				203791	Methodist Church	835 Arch Street	Thayer		MO	65791-1105	USA		FALSE	VAR						10/11/10	-91.5473464	36.5243819	
G00310354	Straight Up Group	2/10/15	AR61625	Southwest Missouri Area	309845												297328		CLOSED	TRUE	Monday	1900				189523	Cedar Grove Baptist Church	31766 Cedar Grove Avenue	Warsaw		MO	65355-4739	USA	Enter at rear of church  Highway 7 North	FALSE	DISC						2/10/15	-93.446907	38.231301	
G00019906	Truman Dam Group	11/18/99	AR61625	Southwest Missouri Area	39090												268000		OPEN	FALSE	Tuesday	1900				189523	Cedar Grove Baptist Church	31766 Cedar Grove Avenue	Warsaw		MO	65355-4739	USA	Enter at rear of church  Highway 7 North	FALSE							2/10/15	-93.446907	38.231301	
